filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
041411riaa-aaim.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,False,D:20110413162716-04'00',False,0,0,amyuni pdf creator,18,False,0,2,5,-3599,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110413152717-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,amyuni pdf converter version 3.03,33,False,3,5,5,0,0,0,0,89597,0,,0,False,0,0,0,1,3751415.doc,11,False,7,1,3,5
77fr18869.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20120328065105Z,True,0,2,"federal digital system, u. s. government printing office",56,False,0,10,8,-14327,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20120328025218-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,itext 2.1.4 (by lowagie.com),28,False,3,8,1,0,0,0,0,202142,0,,0,False,0,0,0,0,,0,False,0,0,0,2
73fr60658.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False,D:20081010234221,False,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20081010234221,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 5.0.5 (windows),33,False,3,7,3,0,0,0,0,66423,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
094rodgers_hrrc.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20000401170201Z,True,0,0,microsoft word ,15,False,0,2,2,65476253,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429125254-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.0 for windows,33,False,2,5,6,0,0,0,0,13650,0,reply comments on exemption to prohibition on circumvention measures,68,False,0,8,6,0,reply comments on exemption to prohibition on circumvention measures,68,False,0,8,6,6
064601f.pdf,0,"office of chief counsel, irs",28,False,0,5,6,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,False,D:20061109095553-05'00',False,0,0,adobe acrobat,13,False,0,1,2,35,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20061109095628-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 5.0 for windows nt,36,False,2,6,8,0,0,0,0,35581,0,,0,False,0,0,0,0,,0,False,0,0,0,5
082804f.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,D:20080807103613-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,1530,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20080807110143-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,39303,0,,0,False,0,0,0,0,,0,False,0,0,0,6
69fr39333.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False,D:20040630191911,False,0,1,acomp.exe   winver 1b43  jul 14 2003,36,False,9,9,7,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20040630191911,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,61993,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,4
65fr65335.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20001101075921,False,0,1,acomp.exe v010   11-may-2000,28,False,9,7,9,30,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20001101075951-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 3.01 for windows,34,False,3,5,3,0,0,0,0,126865,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
100501f.pdf,0,office of chief counsel,23,False,0,3,3,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,False,D:20100203151237-05'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,149101,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100205083738-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,56451,0,effect of closing agreement on the taxpayer's lifo definition of an item,72,False,0,12,7,0,fca 20100501f,13,False,8,1,4,7
102601f.pdf,0,"office of chief counsel, irs",28,False,0,5,6,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,False,D:20100629125003-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,242254,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100702080737-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,35055,0,wrongful levy,13,False,0,1,2,0,fca 20102601f,13,False,8,1,4,4
12-0038.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20120629131649-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,156,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20120629131925-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 9.5.1 (windows),33,False,3,7,3,0,0,0,0,22937,0,,0,False,0,0,0,0,,0,False,0,0,0,2
69fr47396.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,False,D:20040805083950,False,0,1,acomp.exe   winver 1b43  jul 14 2003,36,False,9,9,7,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20040805083950,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,58928,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
72fr33251.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20070615012405,False,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20070615012405,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,51798,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,4
084601f.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,False,D:20081114075645-05'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,52,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20081114075737-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,31838,0,,0,False,0,0,0,0,,0,False,0,0,0,3
92appc.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20110928163753-04'00',False,0,2,adobe indesign cs5 (7.0.3),26,False,4,7,5,10,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110928163803-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe pdf library 9.9,21,False,2,4,5,0,0,0,0,82251,0,,0,False,0,0,0,0,,0,False,0,0,0,5
66fr48648.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,D:20010921074021,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20010921074021,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,31319,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,2
1233030.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:20041029191702+09'00',False,0,0,canon ,6,False,0,1,1,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,Unknown,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,False,0,1,0,0,0,0,0,142567,0,,0,False,0,0,0,0,,0,False,0,0,0,3
04ludasa.pdf,0,mrludl00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,D:20050126065215-05'00',False,0,1,acrobat pdfmaker 5.0 for word,29,False,2,5,6,304,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20050126065719-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 5.0 (windows),31,False,2,6,3,0,0,0,0,122538,0,,0,False,0,0,0,0,data interpretation across sources:  a study of form 990-pf information collected from multiple databases,105,False,3,16,14,3
0_ea-2a_1108.pdf,0,aabel,5,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,False,D:20090603140728-05'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,106874,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20090604194842-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 7.0.5 (windows),33,False,3,7,3,0,0,0,0,109611,0,,0,False,0,0,0,1,microsoft word - 0 ea-2a 1108.doc,33,False,6,8,5,4
7144849_canada.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20120406124757-04'00',False,0,0,fujitsu fi-6230dj,17,False,4,2,7,81,False,False,0,1,"7144849_canada_limited, bangyoulater.com",40,False,7,5,0,0,0,0,0,0,0,0,False,D:20120406124918-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe acrobat 9.0 paper capture plug-in,39,False,2,7,5,0,0,0,0,188388,0,interim designation of agent to receive notification of claimed infringement,76,False,0,9,7,0,7144849_canada,14,False,7,1,0,6
65fr33266.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,False,D:20000523062727,False,0,1,acomp.exe v010   11-may-2000,28,False,9,7,9,611630,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20000530082117-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 3.01 for windows,34,False,3,5,3,0,0,0,0,132562,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
63fr25525.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,D:19980508064820,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:19980508064820,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat net distiller 1.0 for windows,37,False,2,6,4,0,0,0,0,21150,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,6
65fr46873.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20000801062641,False,0,1,acomp.exe v010   11-may-2000,28,False,9,7,9,24228,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20000801131029-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 3.01 for windows,34,False,3,5,3,0,0,0,0,122382,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,3
92chap5.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,False,D:20110928162916-04'00',False,0,2,adobe indesign cs5 (7.0.3),26,False,4,7,5,12,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110928162928-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe pdf library 9.9,21,False,2,4,5,0,0,0,0,167992,0,,0,False,0,0,0,0,,0,False,0,0,0,6
29-james-love.pdf,0,joshua michael sackler,22,False,0,2,3,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,False,D:20091207132053-05'00',False,0,1,acrobat pdfmaker 8.1 for word,29,False,2,5,6,2,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20091207132055-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 8.1.0 (windows),33,False,3,7,3,0,0,0,0,27177,0,,0,False,0,0,0,0,"copyright office notice of inquiry and request for comments on the topic of  facilitating access to copyrighted works for the blind or other persons with disabilities, 74 fed",174,False,2,29,16,1
235.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20000217111552Z,True,0,0,,0,False,0,0,0,69295420,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429115932-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aladdin ghostscript 5.50,24,False,3,3,2,0,0,0,0,22745,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,6
20032601f.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,False,D:20030618084539-04'00',False,0,2,adobeps5.dll version 5.2,24,False,3,4,4,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20030618084539-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 5.0 (windows),31,False,2,6,3,0,0,0,0,106268,0,,0,False,0,0,0,0,20032601f,9,False,8,0,1,4
69fr8120.pdf,2,u.s. government printing office,31,False,0,5,5,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,False,D:20040223085327,False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20040223085327,False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,61498,0,extracted pages,15,False,0,1,2,0,document,8,False,0,0,1,4
a-00-22.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,False,D:20000427002546,False,0,0,,0,False,0,0,0,1,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20000427002547-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,31617,0,,0,False,0,0,0,0,,0,False,0,0,0,0
08rpweber.pdf,0,lbsmit00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False,D:20100324115534-04'00',False,0,3,pscript5.dll version 5.2.2,26,False,4,5,3,77588,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100325092842-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 9.3.0 (windows),33,False,3,7,3,0,0,0,0,32515,0,,0,False,0,0,0,1,weber.indd,10,False,0,1,1,7
403b_plan_update.pdf,1,eleanor a. lowder,17,False,0,3,3,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,False,D:20100427144854-04'00',False,0,1,acrobat pdfmaker 8.1 for powerpoint,35,False,2,5,7,474,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20100427145648-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 8.2.0 (windows),33,False,3,7,3,0,0,0,0,247854,0,,0,False,0,0,0,0,"the 403(b) landscape post december 31, 2008",43,False,9,9,4,4
164.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20000222170017Z,True,0,0,microsoft word ,15,False,0,2,2,68842781,False,False,0,0,"copyright, anticircumvention, 1201",34,False,4,4,0,0,0,0,0,0,0,0,False,D:20020429115958-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat pdfwriter 4.0 for windows,33,False,2,5,6,0,0,0,0,11120,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,0,comments on exemption to prohibition on circumvention measures,62,False,0,7,5,6
8-robert-martinengo.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20091203191305-05'00',False,0,0,,0,False,0,0,0,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20091203191305-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,acrobat distiller 8.1.0 (windows),33,False,3,7,3,0,0,0,0,22201,0,,0,False,0,0,0,0,untitled,8,False,0,0,0,6
73fr9143.pdf,2,u.s. copyright office,21,False,0,4,4,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,False,D:20080215225657Z,True,0,1,acomp.exe   winver 1c15  aug 31 2005,36,False,9,9,8,391812,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20080220114709-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 4.0 for windows,33,False,2,5,3,0,0,0,0,67730,0,,0,False,0,0,0,0,federal register: review of copyright royalty judges determination,66,False,0,8,7,2
11eofallbulteorg.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,False,D:20111104145000-04'00',False,0,2,adobe indesign cs4 (6.0.3),26,False,4,7,5,184,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20111104145304-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe pdf library 9.0,21,False,2,4,5,0,0,0,0,382039,0,,0,False,0,0,0,0,,0,False,0,0,0,6
2011_ovdi_field_directive_memo_signed.pdf,0,,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,False,D:20110302104410-05'00',False,0,0,hp scanjet 5590 #2 twain,24,False,5,5,5,1705,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20110302111235-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,adobe acrobat 8.25 paper capture plug-in,40,False,3,7,5,0,0,0,0,141917,0,,0,False,0,0,0,0,,0,False,0,0,0,5
20101215-P-Davis.pdf,0,apeggy,6,False,0,0,2,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,D:20101215120845-05'00',False,0,0,appleworks,10,False,0,0,2,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20101215120845-05'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,mac os x 10.4.11 quartz pdfcontext,34,False,5,7,9,0,0,0,0,25291,0,,0,False,0,0,0,1,78s.cwk,7,False,2,1,0,3
02govbnd.pdf,0,jnwill00,8,False,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,False,D:20050928081658-04'00',False,0,1,pagemaker 6.5,13,False,2,2,2,0,False,False,0,0,,0,False,0,0,0,0,0,0,0,0,0,0,False,D:20050928081658-04'00',False,0,0,,0,False,0,0,0,0,,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,acrobat distiller 6.0 (windows),31,False,2,6,3,0,0,0,0,246975,0,,0,False,0,0,0,1,"tax-exempt bonds, 1996-2002.pmd",31,False,8,6,3,4
